ID,gene_x,J,J cut-point,J sensitivity,J specificity,J F1,CZ,CZ cut-point,CZ sensitivity,CZ specificity,CZ F1,ER,ER cut-point,ER sensitivity,ER specificity,ER F1,UI,UI cut-point,UI sensitivity,UI specificity,UI F1,AUC,t_dbeta_avg,logFC,AveExpr,t,P.Value,adj.P.Val,B,Normal_AVG,Tumor_AVG,deltaBeta,CHR,MAPINFO,Strand,Type,gene_y,feature,cgi,feat.cgi,UCSC_CpG_Islands_Name,DHS,Enhancer,Phantom,Probe_SNPs,Probe_SNPs_10
cg17549546,UBE2O,0.141184647,0.01,0.844221106,0.936170213,0.887821283,0.234523682,0.01,0.844221106,0.936170213,0.887821283,0.742216774,0.01,0.844221106,0.936170213,0.887821283,0.97845611,0.02,0.844221106,0.936170213,0.887821283,0.016465305,0.003145033,0.003145033,0.035848331,3.218221213,0.00133658,0.002160425,-2.662849227,0.033035469,0.036180503,0.003145033,17,74449414,R,I,UBE2O,TSS200,island,TSS200-island,chr17:74448388-74449424,,,,,
cg07489553,YWHAQ,0.152250615,0.01,0.695979899,0.978723404,0.813483576,0.202288036,0.01,0.695979899,0.978723404,0.813483576,0.78651394,0.01,0.695979899,0.978723404,0.813483576,0.994974874,0.03,0.695979899,0.978723404,0.813483576,0.008259382,0.004335574,0.004335574,0.02372903,5.077262547,4.66E-07,1.16E-06,4.890617023,0.019851371,0.024186945,0.004335574,2,9771190,F,I,YWHAQ,TSS200,island,TSS200-island,chr2:9770189-9771562,,,high-CpG:9687956-9688692,rs2091210,
cg07793810,CHUK,0.276328451,0.01,0.74120603,0.957446809,0.835562549,0.405431412,0.01,0.74120603,0.957446809,0.835562549,0.515261669,0.01,0.74120603,0.957446809,0.835562549,0.923447022,0.03,0.74120603,0.957446809,0.835562549,0.11424142,-0.005269333,-0.005269333,0.032589652,-2.993494699,0.002834347,0.004374478,-3.352964524,0.037302449,0.032033116,-0.005269333,10,101989373,F,I,CHUK,TSS200,island,TSS200-island,chr10:101989127-101989533,,,high-CpG:101979297-101979364,,
cg17838402,PES1,0.083181867,0.01,0.763819095,0.85106383,0.805084746,0.290388111,0.01,0.763819095,0.85106383,0.805084746,0.652796294,0.01,0.763819095,0.85106383,0.805084746,0.804127018,0.03,0.763819095,0.85106383,0.805084746,0.091227414,0.006057721,0.006057721,0.048861894,2.99065266,0.002860588,0.004412386,-3.361379056,0.043443978,0.049501698,0.006057721,22,30988050,R,II,PES1,TSS200,island,TSS200-island,chr22:30987605-30988384,,,,,
cg05447486,RAP1A,0.066609644,0.01,0.753768844,0.978723404,0.85164157,0.26847001,0.01,0.753768844,0.978723404,0.85164157,0.683737395,0.01,0.753768844,0.978723404,0.85164157,0.885170534,0.02,0.753768844,0.978723404,0.85164157,0.070806158,0.00531396,0.00531396,0.025244118,2.989400752,0.002872218,0.004429132,-3.365083144,0.020491407,0.025805367,0.00531396,1,112162367,R,II,RAP1A,TSS200,island,TSS200-island,chr1:112162204-112162837,,,,,
cg03602528,B9D1,0.137495991,0.01,0.909547739,0.787234043,0.843982357,0.243772052,0.01,0.909547739,0.787234043,0.843982357,0.728945158,0.01,0.909547739,0.787234043,0.843982357,0.979899497,0.03,0.909547739,0.787234043,0.843982357,0.0237357,0.003625021,0.003625021,0.023437118,3.225500968,0.001303436,0.002110207,-2.639677402,0.020194965,0.023819986,0.003625021,17,19266095,R,I,B9D1,TSS200,island,TSS200-island,chr17:19265403-19266444,,,,,
cg16565832,C11orf58,0.228108628,0.01,0.819095477,0.787234043,0.802848775,0.339249439,0.01,0.819095477,0.787234043,0.802848775,0.611174827,0.01,0.819095477,0.787234043,0.802848775,0.961509676,0.04,0.819095477,0.787234043,0.802848775,0.045627072,0.005335594,0.005335594,0.036854961,2.985624316,0.002907561,0.004480015,-3.376247476,0.032082901,0.037418495,0.005335594,11,16760091,R,I,C11orf58,TSS200,island,TSS200-island,chr11:16759945-16760386,TRUE,,,,
cg26230245,MTOR,0.035175879,0.03,0.713567839,0.978723404,0.825372757,0.201860366,0.01,0.713567839,0.978723404,0.825372757,0.772523812,0.01,0.713567839,0.978723404,0.825372757,0.875334117,0.01,0.713567839,0.978723404,0.825372757,0.050999679,0.003655746,0.003655746,0.037029639,2.987509436,0.002889869,0.004454562,-3.370676198,0.033760006,0.037415752,0.003655746,1,11322756,F,II,MTOR,TSS200,island,TSS200-island,chr1:11322258-11323036,,,,,
cg16196077,RTKN2,0.207687373,0.04,0.806532663,0.85106383,0.828200084,0.323692933,0.03,0.806532663,0.85106383,0.828200084,0.620308044,0.03,0.806532663,0.85106383,0.828200084,0.252004704,0.02,0.806532663,0.85106383,0.828200084,0.434593179,0.026329587,0.026329587,0.091483126,5.588072276,3.05E-08,8.66E-08,7.528558908,0.067934416,0.094264003,0.026329587,10,64028521,R,I,RTKN2,TSS200,island,TSS200-island,chr10:64028041-64028706,,,,,
cg10242379,MAP3K5,0.015075377,0.06,0.753768844,0.914893617,0.826552188,0.215545814,0.01,0.753768844,0.914893617,0.826552188,0.757573824,0.01,0.753768844,0.914893617,0.826552188,0.648294665,0.01,0.753768844,0.914893617,0.826552188,0.140462953,0.005741136,0.005741136,0.056929173,3.004594658,0.002733954,0.004228873,-3.320025419,0.051794404,0.05753554,0.005741136,6,137113776,R,II,MAP3K5,TSS200,island,TSS200-island,chr6:137112676-137114366,,,,,
cg17971171,PRCC,0.184165508,0.01,0.746231156,0.914893617,0.821999807,0.335186571,0.01,0.746231156,0.914893617,0.821999807,0.602945928,0.01,0.746231156,0.914893617,0.821999807,0.711215653,0.02,0.746231156,0.914893617,0.821999807,0.20827542,-0.006405218,-0.006405218,0.046615706,-2.986982329,0.002894806,0.004461641,-3.372234353,0.052344418,0.0459392,-0.006405218,1,156737145,R,II,PRCC,TSS200,island,TSS200-island,chr1:156737035-156738013,,,,,
cg20674897,FRS3,0.256762536,0.02,0.851758794,0.808510638,0.829571433,0.372714637,0.01,0.851758794,0.808510638,0.829571433,0.550977905,0.01,0.851758794,0.808510638,0.829571433,0.827007377,0.03,0.851758794,0.808510638,0.829571433,0.173847963,0.013350969,0.013350969,0.063533129,5.80520101,8.94E-09,2.68E-08,8.721235788,0.051592262,0.064943231,0.013350969,6,41747768,R,I,FRS3,TSS200,island,TSS200-island,chr6:41747590-41747874,,,high-CpG:41855564-41855770,,
cg00261781,MATN3,0.132631241,0.01,0.788944724,0.957446809,0.865066732,0.262054956,0.01,0.788944724,0.957446809,0.865066732,0.702482124,0.01,0.788944724,0.957446809,0.865066732,0.964824121,0.04,0.788944724,0.957446809,0.865066732,0.039078371,0.005458851,0.005458851,0.025155822,3.114917259,0.001898952,0.003003996,-2.986154045,0.020273524,0.025732375,0.005458851,2,20212517,F,I,MATN3,TSS200,island,TSS200-island,chr2:20212067-20212783,TRUE,TRUE,high-CpG:20075904-20076384,,
cg23132624,KL,0.295306319,0.06,0.811557789,0.808510638,0.810031348,0.400299369,0.02,0.811557789,0.808510638,0.810031348,0.531671141,0.02,0.811557789,0.808510638,0.810031348,0.559071956,0.01,0.811557789,0.808510638,0.810031348,0.311370683,0.102605968,0.102605968,0.14577057,5.514133742,4.59E-08,1.28E-07,7.132084542,0.054001636,0.156607604,0.102605968,13,33590473,R,I,KL,TSS200,island,TSS200-island,chr13:33589928-33591428,TRUE,TRUE,,,
cg18283737,UPF2,0.1485085,0.01,0.736180905,0.957446809,0.83236009,0.329306105,0.01,0.736180905,0.957446809,0.83236009,0.602861978,0.01,0.736180905,0.957446809,0.83236009,0.847214797,0.02,0.736180905,0.957446809,0.83236009,0.129904843,-0.004893996,-0.004893996,0.029350224,-2.970974524,0.003048462,0.004682745,-3.419425951,0.033727326,0.028833331,-0.004893996,10,12085149,F,II,UPF2,TSS200,island,TSS200-island,chr10:12084236-12085431,,,,,
cg02845365,FANCL,0.175344809,0.01,0.829145729,0.978723404,0.897746762,0.29658933,0.01,0.829145729,0.978723404,0.897746762,0.661488581,0.01,0.829145729,0.978723404,0.897746762,0.967336683,0.06,0.829145729,0.978723404,0.897746762,0.043729285,0.006785361,0.006785361,0.030601524,3.114997154,0.001898443,0.003003232,-2.985907986,0.024532819,0.03131818,0.006785361,2,58468581,R,I,FANCL,TSS200,island,TSS200-island,chr2:58468113-58468632,,,,,
cg14645546,VPS36,0.291617663,0.01,0.83919598,0.872340426,0.855447276,0.319950818,0.01,0.83919598,0.872340426,0.855447276,0.667187549,0.01,0.83919598,0.872340426,0.855447276,0.991981183,0.04,0.83919598,0.872340426,0.855447276,0.009034534,0.006324351,0.006324351,0.025084853,5.792816463,9.60E-09,2.87E-08,8.652073232,0.019428468,0.025752819,0.006324351,13,53024934,F,II,VPS36,TSS200,island,TSS200-island,chr13:53024155-53024938,,,,,
cg16564710,S100A6,0.237624292,0.01,0.881909548,0.765957447,0.819854015,0.382925265,0.01,0.881909548,0.765957447,0.819854015,0.539086983,0.01,0.881909548,0.765957447,0.819854015,0.830482198,0.04,0.881909548,0.765957447,0.819854015,0.157516305,0.029834324,0.029834324,0.089256432,3.203012313,0.001408353,0.002268734,-2.711094846,0.062573149,0.092407473,0.029834324,1,153508839,F,I,S100A6,TSS200,island,TSS200-island,chr1:153508424-153508840,TRUE,,,rs3762262,
cg02043679,ROBO4,0.098096867,0.18,0.726130653,0.893617021,0.801214562,0.29348872,0.18,0.726130653,0.893617021,0.801214562,0.650111956,0.18,0.726130653,0.893617021,0.801214562,0.099914466,0.14,0.726130653,0.893617021,0.801214562,0.468004918,0.060316525,0.060316525,0.586445728,2.881027892,0.004059114,0.00612542,-3.679966647,0.532499712,0.592816237,0.060316525,11,124767840,F,II,ROBO4,TSS200,opensea,TSS200-opensea,,,,,,
cg23079217,SYT1,0.35191917,0.03,0.771356784,0.914893617,0.837016137,0.414412488,0.02,0.771356784,0.914893617,0.837016137,0.523701428,0.02,0.771356784,0.914893617,0.837016137,0.740885277,0.01,0.771356784,0.914893617,0.837016137,0.252298728,0.035176855,0.035176855,0.083994592,5.574124822,3.30E-08,9.32E-08,7.453392752,0.052533046,0.087709901,0.035176855,12,79257730,F,I,SYT1,TSS200,opensea,TSS200-opensea,,TRUE,,,,
cg06422678,GIMAP8,0.378007057,0.12,0.806532663,0.914893617,0.857302568,0.474553619,0.12,0.806532663,0.914893617,0.857302568,0.440206879,0.12,0.806532663,0.914893617,0.857302568,0.07644606,0.11,0.806532663,0.914893617,0.857302568,0.618731958,0.064404292,0.064404292,0.550094631,3.226789919,0.001297647,0.002101481,-2.635569278,0.49249259,0.556896882,0.064404292,7,150147922,F,I,GIMAP8,TSS200,opensea,TSS200-opensea,,,,low-CpG:149778650-149779013,,
cg18532308,MYO1F,0.459104031,0.12,0.773869347,0.829787234,0.80085339,0.517481022,0.12,0.773869347,0.829787234,0.80085339,0.419302357,0.12,0.773869347,0.829787234,0.80085339,0.033892869,0.1,0.773869347,0.829787234,0.80085339,0.673580669,0.061325691,0.061325691,0.380239012,3.058022351,0.002294739,0.00358782,-3.159808099,0.325390417,0.386716107,0.061325691,19,8642308,R,II,MYO1F,TSS200,opensea,TSS200-opensea,,,,low-CpG:8548289-8548368,,
cg19301058,TXNIP,0.246177697,0.01,0.763819095,0.85106383,0.805084746,0.38490324,0.01,0.763819095,0.85106383,0.805084746,0.53925595,0.01,0.763819095,0.85106383,0.805084746,0.858654977,0.03,0.763819095,0.85106383,0.805084746,0.112209986,0.013257091,0.013257091,0.056847417,2.921900257,0.003567109,0.005426907,-3.562549051,0.044990513,0.058247604,0.013257091,1,145438404,R,I,TXNIP,TSS200,opensea,TSS200-opensea,,,,,,
cg19824441,GPR182,0.375494494,0.06,0.748743719,0.893617021,0.814790704,0.472789479,0.06,0.748743719,0.893617021,0.814790704,0.442060127,0.06,0.748743719,0.893617021,0.814790704,0.229177804,0.07,0.748743719,0.893617021,0.814790704,0.534801668,0.050329091,0.050329091,0.758606641,5.52841948,4.25E-08,1.19E-07,7.208303666,0.713593207,0.763922298,0.050329091,12,57388312,F,II,GPR182,TSS200,opensea,TSS200-opensea,,,,,,
cg24886563,P2RX1,0.236341281,0.09,0.834170854,0.893617021,0.862871287,0.317545173,0.05,0.834170854,0.893617021,0.862871287,0.61915047,0.05,0.834170854,0.893617021,0.862871287,0.131615524,0.04,0.834170854,0.893617021,0.862871287,0.458435796,-0.030198707,-0.030198707,0.776502271,-3.198630108,0.001429684,0.002300965,-2.724954621,0.803511451,0.773312744,-0.030198707,17,3820150,F,II,P2RX1,TSS200,opensea,TSS200-opensea,,TRUE,,,rs8080074,
cg26973177,SLC12A3,0.312306212,0.02,0.824120603,0.829787234,0.826944211,0.420827542,0.05,0.824120603,0.829787234,0.826944211,0.497705682,0.05,0.824120603,0.829787234,0.826944211,0.336148829,0.06,0.824120603,0.829787234,0.826944211,0.43365765,-0.036688281,-0.036688281,0.768466417,-3.096409039,0.002020222,0.003183844,-3.042988448,0.801279757,0.764591475,-0.036688281,16,56898967,R,II,SLC12A3,TSS200,opensea,TSS200-opensea,,,,,,
cg23241863,HIF1AN,0.194429595,0.01,0.698492462,0.957446809,0.807722107,0.334919277,0.01,0.698492462,0.957446809,0.807722107,0.606600621,0.01,0.698492462,0.957446809,0.807722107,0.904682989,0.02,0.698492462,0.957446809,0.807722107,0.053672618,-0.006073553,-0.006073553,0.029582131,-5.406259824,8.27E-08,2.24E-07,6.562494204,0.035014207,0.028940655,-0.006073553,10,102295624,R,I,HIF1AN,TSS200,opensea,TSS200-opensea,,,,,,
cg02995731,TDRG1,0.387576179,0.07,0.748743719,0.914893617,0.823521851,0.46749706,0.05,0.748743719,0.914893617,0.823521851,0.447658454,0.05,0.748743719,0.914893617,0.823521851,0.326365872,0.06,0.748743719,0.914893617,0.823521851,0.515690153,-0.044293469,-0.044293469,0.713716678,-3.13877209,0.001752527,0.002785783,-2.912412698,0.75333196,0.709038492,-0.044293469,6,40346035,F,II,TDRG1,TSS200,opensea,TSS200-opensea,,,,,rs35058096,
cg22959054,LMO3,0.132310489,0.07,0.75879397,0.957446809,0.846623474,0.307922592,0.03,0.75879397,0.957446809,0.846623474,0.630136418,0.03,0.75879397,0.957446809,0.846623474,0.161766278,0.04,0.75879397,0.957446809,0.846623474,0.439431199,-0.028260011,-0.028260011,0.843328438,-2.958750092,0.00317078,0.00485904,-3.455296616,0.868603684,0.840343673,-0.028260011,12,16761114,F,II,LMO3,TSS200,opensea,TSS200-opensea,,,,,rs80276382,
cg27140295,AQP6,0.302844007,0.05,0.809045226,0.872340426,0.839501463,0.38490324,0.02,0.809045226,0.872340426,0.839501463,0.537052567,0.02,0.809045226,0.872340426,0.839501463,0.439698492,0.01,0.809045226,0.872340426,0.839501463,0.352961617,-0.045786696,-0.045786696,0.883764476,-5.502652039,4.89E-08,1.36E-07,7.070959354,0.924715274,0.878928578,-0.045786696,12,50366471,F,II,AQP6,TSS200,opensea,TSS200-opensea,,,,,,
cg19803984,SNRPN,0.548059446,0.1,0.819095477,0.787234043,0.802848775,0.579279376,0.1,0.819095477,0.787234043,0.802848775,0.340884005,0.07,0.819095477,0.787234043,0.802848775,0.089703838,0.06,0.819095477,0.787234043,0.802848775,0.69817171,-0.053233265,-0.053233265,0.40545155,-3.006561786,0.002716506,0.004203716,-3.314175512,0.453062426,0.399829161,-0.053233265,15,25068790,F,II,SNRPN,TSS200,opensea,TSS200-opensea,,,,,rs74005355,
cg01212326,POU2AF1,0.4138779,0.14,0.874371859,0.808510638,0.840152478,0.479525286,0.13,0.874371859,0.808510638,0.840152478,0.455137017,0.13,0.874371859,0.808510638,0.840152478,0.037634983,0.1,0.874371859,0.808510638,0.840152478,0.662434513,0.1144488,0.1144488,0.524643426,5.97132347,3.40E-09,1.06E-08,9.662167512,0.422282477,0.536731277,0.1144488,11,111250286,F,II,POU2AF1,TSS200,opensea,TSS200-opensea,,,,,rs71476988,
cg13237843,TPP1,0.261627285,0.01,0.793969849,0.893617021,0.840851495,0.31722442,0.01,0.793969849,0.893617021,0.840851495,0.658786761,0.01,0.793969849,0.893617021,0.840851495,0.98241206,0.04,0.793969849,0.893617021,0.840851495,0.01935208,0.008249533,0.008249533,0.030069711,3.027545789,0.002536619,0.003941923,-3.251539175,0.022691477,0.03094101,0.008249533,11,6640720,R,II,TPP1,TSS200,opensea,TSS200-opensea,,,,,,
cg01134643,UCN3,0.475355501,0.07,0.876884422,0.744680851,0.805393466,0.526034427,0.07,0.876884422,0.744680851,0.805393466,0.414174655,0.06,0.876884422,0.744680851,0.805393466,0.193734631,0.05,0.876884422,0.744680851,0.805393466,0.57906554,0.037282905,0.037282905,0.865388724,3.180728205,0.001519961,0.002437132,-2.781381056,0.832043563,0.869326469,0.037282905,10,5406948,R,II,UCN3,TSS200,opensea,TSS200-opensea,,,,,,
cg12013492,PHF21A,0.305837699,0.02,0.871859296,0.744680851,0.803267304,0.387041591,0.02,0.871859296,0.744680851,0.803267304,0.565202191,0.02,0.871859296,0.744680851,0.803267304,0.707740832,0.03,0.871859296,0.744680851,0.803267304,0.241767347,0.017001285,0.017001285,0.061310941,5.597902419,2.89E-08,8.22E-08,7.581641073,0.046105297,0.063106582,0.017001285,11,46143011,F,I,PHF21A,TSS200,opensea,TSS200-opensea,,,,high-CpG:46099531-46099703,,
cg00415978,SYNPO2,0.527798567,0.02,0.778894472,0.829787234,0.803535823,0.546081471,0.02,0.778894472,0.829787234,0.803535823,0.431750374,0.02,0.778894472,0.829787234,0.803535823,0.77638191,0.09,0.778894472,0.829787234,0.803535823,0.225863359,0.096823625,0.096823625,0.116351654,5.547145326,3.83E-08,1.08E-07,7.308490985,0.029754345,0.126577969,0.096823625,4,119809925,R,II,SYNPO2,TSS200,opensea,TSS200-opensea,,TRUE,,low-CpG:120029348-120029583,,
cg06640637,HNF4A,0.225916818,0.02,0.814070352,0.829787234,0.821853659,0.363519726,0.02,0.814070352,0.829787234,0.821853659,0.569209062,0.02,0.814070352,0.829787234,0.821853659,0.682294451,0.03,0.814070352,0.829787234,0.821853659,0.250801882,-0.026357549,-0.026357549,0.900879266,-3.263259755,0.001143387,0.001866047,-2.518668898,0.924452984,0.898095435,-0.026357549,20,42984324,R,I,HNF4A,TSS200,opensea,TSS200-opensea,,,,low-CpG:42417502-42417776,,
cg26249877,RND1,0.113706832,0.03,0.731155779,0.914893617,0.812769965,0.26975302,0.02,0.731155779,0.914893617,0.812769965,0.68075868,0.02,0.731155779,0.914893617,0.812769965,0.414840158,0.01,0.731155779,0.914893617,0.812769965,0.284480915,0.023835348,0.023835348,0.105347893,3.047584406,0.002375089,0.003705854,-3.191326469,0.084029986,0.107865334,0.023835348,12,49259786,R,II,RND1,TSS200,opensea,TSS200-opensea,,,,,,
cg24206256,MAT2B,0.532984069,0.02,0.831658291,0.872340426,0.851513725,0.56548701,0.02,0.831658291,0.872340426,0.851513725,0.391277394,0.02,0.831658291,0.872340426,0.851513725,0.701005025,0.08,0.831658291,0.872340426,0.851513725,0.303218219,0.113127364,0.113127364,0.137437623,5.809090465,8.74E-09,2.62E-08,8.742985031,0.036258542,0.149385906,0.113127364,5,162930188,F,II,MAT2B,TSS200,shelf,TSS200-shelf,chr5:162932454-162932946,,,,,
cg03522668,MRGPRF,0.596118892,0.01,0.934673367,0.70212766,0.801881246,0.635892227,0.01,0.934673367,0.70212766,0.801881246,0.289090435,0.01,0.934673367,0.70212766,0.801881246,0.889447236,0.24,0.934673367,0.70212766,0.801881246,0.111461563,0.080865928,0.080865928,0.104098788,6.02586,2.46E-09,7.80E-09,9.976410122,0.031773756,0.112639684,0.080865928,11,68780866,F,I,MRGPRF,TSS200,shelf,TSS200-shelf,chr11:68778569-68778851,,,,,
cg27464311,HOXB8,0.16080402,0.07,0.814070352,0.787234043,0.800427322,0.316262162,0.02,0.814070352,0.787234043,0.800427322,0.619893308,0.02,0.814070352,0.787234043,0.800427322,0.433283438,0.01,0.814070352,0.787234043,0.800427322,0.322570298,0.041206948,0.041206948,0.090332606,3.279670386,0.001079671,0.001768519,-2.465647832,0.053477852,0.0946848,0.041206948,17,46692347,R,II,HOXB8,TSS200,shore,TSS200-shore,chr17:46690390-46691055,TRUE,,,,
cg15468095,PYCARD,0.423447022,0.03,0.859296482,0.808510638,0.833130329,0.473430985,0.02,0.859296482,0.808510638,0.833130329,0.474771364,0.02,0.859296482,0.808510638,0.833130329,0.73067465,0.13,0.859296482,0.808510638,0.833130329,0.270341067,0.09372559,0.09372559,0.129638947,5.899545464,5.18E-09,1.59E-08,9.252599078,0.045812465,0.139538055,0.09372559,16,31214401,R,II,PYCARD,TSS200,shore,TSS200-shore,chr16:31213566-31214287,,,,,
cg19634711,BRCA2,0.196461029,0.01,0.844221106,0.829787234,0.836941943,0.282743505,0.01,0.844221106,0.829787234,0.836941943,0.687829867,0.01,0.844221106,0.829787234,0.836941943,0.972361809,0.07,0.844221106,0.829787234,0.836941943,0.029669625,0.010291123,0.010291123,0.028028713,3.164200662,0.001607947,0.00256911,-2.833200705,0.018824518,0.029115641,0.010291123,13,32889461,F,II,BRCA2,TSS200,shore,TSS200-shore,chr13:32889533-32889900,TRUE,,,,
cg22058122,L3MBTL4,0.418582273,0.02,0.804020101,0.85106383,0.826873385,0.451619801,0.02,0.804020101,0.85106383,0.826873385,0.521508885,0.02,0.804020101,0.85106383,0.826873385,0.782262376,0.14,0.804020101,0.85106383,0.826873385,0.216320967,0.113140671,0.113140671,0.128088954,5.867333198,6.24E-09,1.90E-08,9.07028304,0.026897972,0.140038643,0.113140671,18,6414958,F,I,L3MBTL4,TSS200,shore,TSS200-shore,chr18:6413959-6414873,TRUE,,high-CpG:6404909-6405017,,
cg03026306,CABYR,0.17443601,0.01,0.733668342,0.893617021,0.805781866,0.311771624,0.02,0.733668342,0.893617021,0.805781866,0.624650536,0.02,0.733668342,0.893617021,0.805781866,0.572222816,0.02,0.733668342,0.893617021,0.805781866,0.272479418,0.024732506,0.024732506,0.091975817,2.790057099,0.005382604,0.007980945,-3.935476049,0.069855509,0.094588014,0.024732506,18,21718767,F,II,CABYR,TSS200,shore,TSS200-shore,chr18:21718862-21719550,TRUE,,,rs75141028,
cg11753499,H19,0.440179622,0.09,0.834170854,0.85106383,0.842532674,0.495349086,0.09,0.834170854,0.85106383,0.842532674,0.439380533,0.07,0.834170854,0.85106383,0.842532674,0.073185074,0.06,0.834170854,0.85106383,0.842532674,0.627365551,-0.075927065,-0.075927065,0.438013937,-5.651944513,2.14E-08,6.16E-08,7.875016772,0.505921738,0.429994674,-0.075927065,11,2019079,F,II,H19,TSS200,shore,TSS200-shore,chr11:2019565-2019863,,,,,
cg25803316,CA13,0.292793756,0.02,0.731155779,0.978723404,0.837017352,0.362771303,0.01,0.731155779,0.978723404,0.837017352,0.562553459,0.01,0.731155779,0.978723404,0.837017352,0.834277772,0.03,0.731155779,0.978723404,0.837017352,0.16828825,0.020933797,0.020933797,0.054449909,5.628083462,2.44E-08,7.00E-08,7.745159862,0.035727098,0.056660895,0.020933797,8,86157610,R,II,CA13,TSS200,shore,TSS200-shore,chr8:86157835-86158168,TRUE,,,,
